"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M",
"1600000US4842508","Lewisville city, Texas","38738","1679","3.2","1.1","1.4","0.7","6.6","1.9","7.8","2.8","14.3","3.0","21.4","2.9","18.5","2.9","15.9","3.2","6.6","1.5","4.3","1.1","68750","5147","82752","5179","37.5","(X)","(X)","(X)","(X)","(X)","23597","1266","N","N","15141","1808","1.7","1.3","N","N","6.6","2.7","0.5","0.5","N","N","2.8","1.6","3.1","2.0","N","N","12.3","3.7","6.5","3.4","N","N","10.1","4.2","11.7","3.3","N","N","19.7","5.8","21.1","3.8","N","N","23.2","5.4","22.8","4.3","N","N","12.0","3.7","16.8","3.5","N","N","10.7","4.5","9.8","2.3","N","N","1.7","1.1","6.2","1.8","N","N","1.0","0.8","80574","4612","91418","7258","49337","3066","94803","5542","N","N","59530","7391","(X)","(X)","(X)","(X)","(X)","(X)","37.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.6","(X)",
"1600000US4843888","Longview city, Texas","30554","1847","6.6","2.8","6.2","2.6","9.7","3.4","11.7","3.6","14.6","3.3","19.0","3.2","9.4","2.4","14.5","4.2","4.9","2.1","3.4","1.5","50938","4449","72977","7850","30.2","(X)","(X)","(X)","(X)","(X)","18635","1591","N","N","11919","1963","2.2","1.4","N","N","14.8","6.3","2.8","2.7","N","N","12.3","5.7","4.1","2.4","N","N","19.0","7.7","7.1","4.2","N","N","17.1","6.6","17.7","4.9","N","N","11.0","5.5","21.8","5.1","N","N","14.9","5.4","11.4","3.4","N","N","5.4","3.8","19.9","5.8","N","N","4.3","4.7","7.7","3.6","N","N","0.7","0.9","5.2","2.4","N","N","0.6","1.0","68032","12931","78660","10203","27620","7119","94267","11560","N","N","37352","6849","(X)","(X)","(X)","(X)","(X)","(X)","31.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.7","(X)",
"1600000US4845000","Lubbock city, Texas","97457","2624","10.1","1.9","6.2","1.4","12.1","1.9","9.6","1.6","13.9","2.3","15.2","2.2","12.7","1.8","13.1","1.9","3.9","1.1","3.2","0.9","48042","2585","68087","4116","40.0","(X)","(X)","(X)","(X)","(X)","57342","2913","39481","2919","40115","2927","4.0","1.6","0.7","0.6","19.6","4.2","2.8","1.3","1.2","0.7","11.4","3.1","8.8","2.2","4.3","1.6","17.6","3.3","8.5","1.9","5.7","2.0","11.2","2.9","13.3","2.7","12.7","3.1","15.5","3.2","17.3","3.1","16.9","3.6","12.1","2.5","16.6","2.7","19.0","3.5","6.3","1.7","18.8","3.2","25.7","4.4","4.3","1.7","5.8","1.8","8.1","2.6","1.0","0.6","4.2","1.1","5.9","1.6","1.0","0.9","68138","4925","85300","4978","26211","4086","86305","5902","N","N","38821","4960","(X)","(X)","(X)","(X)","(X)","(X)","43.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.1","(X)",
"1600000US4845384","McAllen city, Texas","43937","2097","9.9","2.6","6.7","2.3","12.0","3.4","9.7","2.4","15.5","2.8","14.4","3.1","12.0","3.4","11.1","2.8","5.1","1.7","3.6","1.7","45495","5627","67919","6845","32.4","(X)","(X)","(X)","(X)","(X)","33502","1588","21183","1974","10435","1904","7.6","2.7","1.1","1.0","17.4","6.8","5.0","2.2","0.4","0.4","12.3","6.5","11.9","3.7","9.1","3.5","14.1","6.6","11.0","3.1","9.2","3.9","6.8","3.7","15.5","3.4","16.9","4.6","15.1","6.1","12.5","3.5","13.5","4.0","19.9","7.1","12.6","4.2","15.6","5.6","7.8","4.9","13.8","3.5","19.5","5.1","4.0","3.4","6.0","2.0","8.8","3.1","0.7","0.8","4.1","2.1","6.0","3.3","2.0","2.0","49094","5284","74232","14185","34201","10757","74927","8467","N","N","42478","6895","(X)","(X)","(X)","(X)","(X)","(X)","32.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.3","(X)",
"1600000US4845744","McKinney city, Texas","63889","2572","3.9","1.6","1.6","0.8","3.7","1.3","6.3","2.1","8.8","1.7","16.1","2.7","12.7","2.3","21.9","2.8","12.2","2.0","12.9","2.0","90725","6618","112651","6131","43.0","(X)","(X)","(X)","(X)","(X)","49709","2049","N","N","14180","2454","1.6","1.1","N","N","11.7","5.7","0.7","0.6","N","N","5.2","3.0","2.7","1.6","N","N","8.9","3.7","5.3","2.4","N","N","8.2","4.1","7.1","2.0","N","N","15.2","5.4","15.5","3.3","N","N","19.8","6.9","12.7","2.6","N","N","10.8","4.8","24.5","3.5","N","N","13.5","4.0","14.0","2.6","N","N","4.6","2.9","15.8","2.5","N","N","2.2","1.9","107680","8823","119852","12040","51350","10838","124546","6700","N","N","67132","12245","(X)","(X)","(X)","(X)","(X)","(X)","43.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.9","(X)",
"1600000US4846452","Mansfield city, Texas","22719","1270","0.7","0.7","0.5","0.5","1.2","0.7","5.1","3.1","11.3","3.1","12.4","3.7","17.9","4.4","26.8","4.9","13.8","4.3","10.4","3.1","101491","11595","120748","9860","29.0","(X)","(X)","(X)","(X)","(X)","18500","1174","N","N","4219","1019","0.3","0.5","N","N","3.8","4.1","0.2","0.4","N","N","2.5","2.5","0.8","0.7","N","N","3.4","3.2","5.0","3.8","N","N","5.6","4.3","10.0","4.8","N","N","24.3","11.2","11.1","4.1","N","N","23.3","9.5","16.2","4.4","N","N","18.9","10.3","27.0","5.1","N","N","16.7","11.7","16.9","5.2","N","N","0.0","5.0","12.4","3.7","N","N","1.4","2.4","117602","15592","130018","9241","57476","11089","130895","11892","N","N","67611","12339","(X)","(X)","(X)","(X)","(X)","(X)","28.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.4","(X)",
"1600000US4847892","Mesquite city, Texas","47591","2577","4.8","1.7","3.4","1.6","6.3","1.8","12.5","2.9","15.3","3.4","24.8","3.6","12.7","2.5","14.2","3.1","4.9","1.9","1.0","0.6","56936","2963","65611","3634","45.2","(X)","(X)","(X)","(X)","(X)","33926","1726","N","N","13665","2313","3.6","2.1","N","N","10.4","4.3","2.3","1.9","N","N","5.6","3.3","6.4","2.6","N","N","11.1","4.1","8.8","2.9","N","N","22.2","7.4","14.9","4.2","N","N","16.4","5.8","24.7","4.7","N","N","20.2","5.6","14.8","3.1","N","N","6.1","3.1","17.3","3.9","N","N","6.6","4.3","6.4","2.5","N","N","0.6","1.0","1.0","0.6","N","N","1.0","1.2","61996","3367","80028","10022","35496","5377","71691","4476","N","N","45668","4900","(X)","(X)","(X)","(X)","(X)","(X)","44.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.9","(X)",
"1600000US4848072","Midland city, Texas","47827","1876","4.3","1.7","3.3","1.7","5.0","2.1","4.9","1.5","10.4","2.7","15.7","3.3","17.4","4.0","19.0","3.7","8.9","2.6","11.1","2.4","81919","6160","113716","9210","29.5","(X)","(X)","(X)","(X)","(X)","31416","2108","N","N","16411","2009","1.4","1.1","N","N","10.3","4.4","2.7","1.6","N","N","5.2","3.7","2.8","2.1","N","N","11.3","5.3","3.7","1.8","N","N","8.0","3.7","10.5","3.4","N","N","14.0","6.0","14.8","4.4","N","N","15.9","5.6","15.9","4.0","N","N","16.1","6.4","21.5","4.4","N","N","12.2","5.2","12.3","3.8","N","N","2.3","2.3","14.5","3.5","N","N","4.7","2.4","95885","11382","121406","13783","51039","9502","133900","12240","N","N","69560","11524","(X)","(X)","(X)","(X)","(X)","(X)","32.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.5","(X)",
"1600000US4848768","Mission city, Texas","24385","1887","14.9","4.5","7.9","2.9","11.3","4.5","10.9","3.5","14.9","4.3","12.5","3.9","9.8","3.8","9.9","3.7","3.4","2.4","4.5","2.2","39851","5494","57747","6224","37.8","(X)","(X)","(X)","(X)","(X)","19349","1415","N","N","5036","1536","10.3","4.5","N","N","32.9","13.1","8.7","3.7","N","N","7.0","5.9","10.2","4.2","N","N","18.3","12.2","10.4","4.0","N","N","7.5","5.4","15.4","4.7","N","N","13.0","9.5","14.2","4.4","N","N","7.4","7.5","11.1","4.4","N","N","6.5","6.5","9.7","4.2","N","N","7.3","7.1","4.3","3.1","N","N","0.0","4.2","5.7","2.8","N","N","0.0","4.2","45089","4450","53381","8813","20882","10363","63727","7476","N","N","32387","8390","(X)","(X)","(X)","(X)","(X)","(X)","35.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.1","(X)",
"1600000US4848804","Missouri City city, Texas","24522","1677","0.9","0.8","1.6","1.2","2.6","1.8","5.8","2.2","10.0","3.7","17.2","5.0","20.6","5.6","20.0","4.5","10.0","3.9","11.2","3.2","91099","4607","112009","12171","39.6","(X)","(X)","(X)","(X)","(X)","18691","1395","N","N","5831","1556","2.3","2.4","N","N","2.3","2.4","0.4","0.6","N","N","5.3","4.9","1.0","1.0","N","N","5.6","7.2","6.1","3.7","N","N","12.2","7.1","8.5","4.6","N","N","13.0","7.9","15.1","5.6","N","N","18.2","10.8","20.5","5.7","N","N","23.7","14.0","21.3","5.2","N","N","12.4","10.4","11.3","4.5","N","N","4.2","4.2","13.4","4.0","N","N","3.1","3.6","94492","6950","117901","9698","67666","22342","122094","15273","N","N","70315","10959","(X)","(X)","(X)","(X)","(X)","(X)","40.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.4","(X)",
"1600000US4850820","New Braunfels city, Texas","29781","1797","2.4","1.2","4.5","2.0","5.8","2.6","6.1","2.0","14.1","3.4","20.1","3.8","16.4","3.7","17.8","4.2","6.3","2.5","6.6","2.3","73023","4544","94034","9762","27.2","(X)","(X)","(X)","(X)","(X)","20766","1619","N","N","9015","1754","1.2","1.0","N","N","5.0","2.8","3.7","2.1","N","N","9.4","4.9","4.2","2.4","N","N","10.2","7.2","5.5","2.3","N","N","6.6","4.3","10.7","3.2","N","N","24.2","8.4","19.8","4.9","N","N","22.9","7.2","15.6","3.7","N","N","13.0","7.2","22.0","5.5","N","N","7.1","3.7","8.2","3.4","N","N","1.0","1.7","9.2","3.1","N","N","0.5","0.9","82828","8425","95722","7098","43993","7118","110017","12885","N","N","53146","6423","(X)","(X)","(X)","(X)","(X)","(X)","27.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.7","(X)",
"1600000US4852356","North Richland Hills city, Texas","26130","1920","4.7","2.7","3.8","2.7","5.4","2.8","8.3","2.8","10.5","3.2","20.8","3.9","11.9","3.1","19.7","4.4","8.0","2.5","6.8","1.9","69937","5996","94968","10067","28.3","(X)","(X)","(X)","(X)","(X)","18329","1238","N","N","7801","1627","2.8","2.9","N","N","9.2","5.9","1.7","1.9","N","N","8.8","7.9","3.7","3.5","N","N","12.6","6.2","6.5","2.8","N","N","15.2","7.0","11.1","5.0","N","N","12.2","5.3","19.3","5.0","N","N","23.9","7.9","12.2","3.7","N","N","7.9","3.9","23.4","5.3","N","N","8.0","5.9","10.2","3.1","N","N","1.6","1.4","8.9","2.8","N","N","0.6","1.1","83992","12779","108233","10443","41380","12257","110517","15599","N","N","48731","8046","(X)","(X)","(X)","(X)","(X)","(X)","25.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.8","(X)",
"1600000US4853388","Odessa city, Texas","42819","1699","4.0","1.4","2.4","1.3","7.2","2.2","10.4","3.0","11.6","3.0","21.2","3.9","15.6","3.4","14.2","3.2","6.2","2.2","7.3","2.1","66003","7245","89310","7448","31.6","(X)","(X)","(X)","(X)","(X)","30157","1800","N","N","12662","1689","2.8","2.1","N","N","10.6","4.0","1.5","1.3","N","N","4.5","3.0","6.1","2.5","N","N","9.7","4.0","7.0","3.0","N","N","17.6","6.0","10.3","3.4","N","N","16.9","7.8","18.7","3.8","N","N","27.1","7.3","18.7","4.5","N","N","8.3","4.4","20.1","3.8","N","N","3.7","3.2","6.0","2.6","N","N","0.3","0.6","8.9","2.5","N","N","1.3","1.6","81494","6512","91003","6711","42989","6917","101461","10495","N","N","51605","9314","(X)","(X)","(X)","(X)","(X)","(X)","31.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.8","(X)",
"1600000US4856000","Pasadena city, Texas","46703","1950","5.2","1.8","3.5","1.4","10.7","2.4","9.3","2.2","13.7","3.0","21.5","3.1","14.3","2.6","13.4","2.6","4.8","1.6","3.7","1.1","58624","5627","71680","3858","43.4","(X)","(X)","(X)","(X)","(X)","35343","1439","23387","1873","11360","1920","4.5","1.7","1.3","1.0","10.8","4.6","3.3","1.5","0.7","0.8","6.0","3.6","9.7","2.8","6.1","2.6","15.0","5.0","7.9","2.5","7.1","2.9","15.0","5.5","13.5","3.6","12.3","4.5","14.1","4.3","19.4","3.3","21.4","4.3","24.2","7.0","15.4","3.2","18.2","4.8","8.0","3.4","16.5","3.2","19.9","4.3","5.6","3.8","5.6","2.1","7.0","2.7","0.7","0.9","4.2","1.3","6.1","1.8","0.7","0.8","63491","6762","75709","4663","38774","6828","77923","4602","N","N","45666","4819","(X)","(X)","(X)","(X)","(X)","(X)","46.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.2","(X)",
"1600000US4856348","Pearland city, Texas","42409","2505","3.0","1.8","1.7","1.1","5.1","2.8","10.2","4.4","6.9","3.1","16.8","4.8","14.1","4.1","20.9","4.7","11.4","3.6","9.9","2.9","90223","9578","103902","8644","29.9","(X)","(X)","(X)","(X)","(X)","29621","2403","N","N","12788","2823","1.7","1.5","N","N","6.5","5.1","1.7","1.5","N","N","1.5","1.8","2.6","2.6","N","N","11.3","6.3","6.0","4.2","N","N","20.9","10.1","4.7","2.6","N","N","11.3","6.7","16.9","5.1","N","N","18.8","8.9","14.7","4.9","N","N","11.2","7.1","25.8","5.5","N","N","8.7","6.6","12.9","4.4","N","N","7.6","7.1","13.0","4.2","N","N","2.0","2.0","101274","9156","104090","14840","47231","13900","119844","12155","N","N","64004","10401","(X)","(X)","(X)","(X)","(X)","(X)","31.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.6","(X)",
"1600000US4857200","Pharr city, Texas","20861","1721","15.3","5.2","7.5","3.0","11.0","4.9","13.5","4.8","11.7","5.0","21.9","5.5","6.4","2.8","7.4","3.7","3.3","2.8","1.9","1.7","37056","9453","49920","5880","49.0","(X)","(X)","(X)","(X)","(X)","16350","1060","N","N","4511","1469","13.3","5.4","N","N","22.3","11.2","4.8","3.4","N","N","17.3","10.2","11.0","5.3","N","N","10.9","9.8","12.1","4.6","N","N","23.5","13.9","12.7","5.2","N","N","11.9","10.7","23.2","6.7","N","N","10.1","7.1","7.1","3.5","N","N","4.0","4.7","9.0","4.7","N","N","0.0","4.7","4.2","3.6","N","N","0.0","4.7","2.5","2.2","N","N","0.0","4.7","46886","10041","55533","8663","24127","10194","55431","7082","N","N","25858","5102","(X)","(X)","(X)","(X)","(X)","(X)","54.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.8","(X)",
"1600000US4858016","Plano city, Texas","102778","2774","4.5","1.4","0.9","0.4","4.6","1.0","4.3","1.0","10.3","1.7","16.5","1.8","11.9","1.7","20.5","1.9","10.8","1.5","15.8","1.5","93012","4571","125547","5268","34.3","(X)","(X)","(X)","(X)","(X)","73471","2441","60260","2544","29307","2732","2.4","1.1","1.4","0.8","10.5","3.2","0.2","0.2","0.2","0.2","2.8","1.3","3.5","1.1","3.1","1.2","7.9","2.4","3.0","0.9","2.4","1.0","8.5","3.0","8.5","1.8","7.4","2.0","15.0","3.4","15.6","2.5","12.9","2.4","19.5","3.4","11.1","1.7","11.1","1.9","13.0","3.6","22.7","2.3","23.5","2.4","13.7","3.6","13.2","2.0","14.7","2.2","4.3","2.2","19.8","2.0","23.2","2.3","4.9","2.0","110032","5553","122521","3391","54361","5841","144286","7177","157541","7473","73940","7268","(X)","(X)","(X)","(X)","(X)","(X)","32.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.2","(X)",
"1600000US4861796","Richardson city, Texas","43922","2610","5.8","2.0","2.3","1.3","6.5","2.5","3.9","1.6","8.6","2.5","16.2","3.6","13.2","3.1","21.3","3.4","11.9","2.4","10.3","2.2","87500","9490","108386","8697","32.1","(X)","(X)","(X)","(X)","(X)","28797","1759","N","N","15125","2141","4.3","2.8","N","N","13.0","4.4","1.6","1.5","N","N","2.2","1.9","3.3","2.1","N","N","11.1","5.6","2.6","1.8","N","N","9.4","4.1","7.3","2.5","N","N","8.7","3.8","15.5","4.3","N","N","19.9","5.2","12.5","3.4","N","N","12.1","4.1","25.1","4.6","N","N","12.8","4.3","13.4","3.0","N","N","8.2","3.8","14.4","3.1","N","N","2.6","1.9","102403","9777","115724","7459","54952","4700","126017","12185","N","N","69909","8356","(X)","(X)","(X)","(X)","(X)","(X)","33.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.3","(X)",
"1600000US4863500","Round Rock city, Texas","40854","2041","2.8","1.6","1.4","0.9","3.7","1.8","6.3","2.6","10.3","2.2","20.1","3.7","14.7","3.0","21.1","2.8","10.2","2.3","9.4","2.1","83302","7719","101231","5629","29.8","(X)","(X)","(X)","(X)","(X)","29377","1672","N","N","11477","2180","1.0","1.1","N","N","7.4","5.5","0.8","0.8","N","N","4.1","3.1","3.8","2.9","N","N","8.0","5.2","6.2","2.8","N","N","8.0","4.1","8.5","2.5","N","N","16.4","6.1","18.5","4.4","N","N","22.2","7.4","15.5","3.6","N","N","14.4","7.2","22.5","3.7","N","N","11.0","5.5","12.2","2.9","N","N","3.9","2.7","11.0","2.6","N","N","4.4","3.6","91712","7744","111215","8048","55766","8391","110029","6935","N","N","68244","10683","(X)","(X)","(X)","(X)","(X)","(X)","29.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.3","(X)",
"1600000US4863572","Rowlett city, Texas","21477","1498","2.3","1.9","1.8","2.2","2.5","1.8","6.4","4.8","9.8","4.7","13.3","4.1","13.3","3.7","27.9","5.5","13.1","5.0","9.4","3.5","101168","12709","107645","8807","31.8","(X)","(X)","(X)","(X)","(X)","18385","1320","N","N","N","N","1.6","2.0","N","N","N","N","1.9","2.6","N","N","N","N","2.5","2.0","N","N","N","N","6.1","5.4","N","N","N","N","9.9","5.4","N","N","N","N","13.0","4.7","N","N","N","N","13.5","4.2","N","N","N","N","26.3","6.2","N","N","N","N","14.1","5.7","N","N","N","N","11.0","4.1","N","N","N","N","102716","13739","109057","11145","89010","36022","110839","10400","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.4","(X)",
"1600000US4864472","San Angelo city, Texas","37432","1920","6.2","2.3","3.5","2.0","14.7","3.4","6.5","2.1","17.5","3.6","18.0","4.0","13.3","3.6","12.8","2.5","4.1","1.5","3.5","1.3","51745","5805","71126","6932","31.0","(X)","(X)","(X)","(X)","(X)","23760","2065","N","N","13672","1751","5.0","2.7","N","N","11.0","5.3","1.8","1.5","N","N","6.8","4.6","8.9","3.4","N","N","24.5","6.8","5.5","2.4","N","N","6.2","3.4","16.9","4.3","N","N","18.9","6.8","18.6","4.8","N","N","16.4","5.3","16.9","5.0","N","N","7.5","4.1","16.9","4.0","N","N","4.8","2.4","5.5","2.2","N","N","1.5","1.3","4.1","1.6","N","N","2.4","2.0","67911","8703","80689","4226","37090","11417","79710","6473","N","N","54517","15035","(X)","(X)","(X)","(X)","(X)","(X)","28.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.2","(X)",
"1600000US4865000","San Antonio city, Texas","509964","5167","10.0","0.7","5.3","0.6","10.8","0.7","10.7","0.7","14.0","0.8","18.2","1.1","11.2","0.7","11.7","0.7","4.3","0.5","3.8","0.4","49024","1430","67179","1317","31.2","(X)","(X)","(X)","(X)","(X)","313080","6137","208399","6003","196884","6868","5.4","0.7","2.9","0.6","18.0","1.4","3.3","0.6","1.7","0.5","9.1","1.0","9.3","0.9","6.9","1.0","14.2","1.4","10.1","0.9","7.4","1.0","12.3","1.3","13.4","1.1","12.4","1.2","15.3","1.5","18.9","1.3","19.1","1.7","16.7","1.6","13.7","0.9","15.6","1.3","6.4","0.9","14.8","1.1","18.5","1.5","5.7","0.9","5.9","0.7","7.8","0.9","1.1","0.4","5.4","0.5","7.6","0.7","1.2","0.4","60689","1373","74281","2663","32029","1034","80167","2168","95273","2932","43530","1850","(X)","(X)","(X)","(X)","(X)","(X)","33.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.2","(X)",
"1600000US4870808","Sugar Land city, Texas","39378","2043","2.2","1.2","1.8","1.0","2.3","1.5","5.2","2.2","5.4","1.7","16.7","3.8","10.9","3.0","20.2","3.4","16.0","3.0","19.3","3.2","110495","8439","141066","9340","27.7","(X)","(X)","(X)","(X)","(X)","30547","1471","N","N","8831","1539","1.8","1.2","N","N","3.6","3.2","0.3","0.5","N","N","6.9","4.2","1.4","1.2","N","N","5.7","4.8","2.2","1.5","N","N","15.6","7.7","3.5","1.5","N","N","12.9","6.0","17.1","4.0","N","N","16.9","8.0","10.1","3.3","N","N","13.4","6.2","21.4","3.6","N","N","15.3","7.7","18.8","3.8","N","N","4.9","3.4","23.5","3.8","N","N","4.9","3.7","125429","9769","130686","11492","56613","12193","158934","11261","N","N","75902","12211","(X)","(X)","(X)","(X)","(X)","(X)","31.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","15.2","(X)",
"1600000US4872176","Temple city, Texas","28805","1753","5.4","1.9","5.6","2.5","7.3","2.6","14.7","3.9","13.6","3.5","18.7","3.9","13.1","3.6","14.2","3.9","4.9","2.6","2.4","1.3","54028","5282","74816","9962","33.4","(X)","(X)","(X)","(X)","(X)","19849","1490","N","N","8956","1533","3.6","2.7","N","N","12.6","5.0","3.8","3.0","N","N","9.7","4.7","4.9","3.0","N","N","14.7","5.7","15.4","5.1","N","N","14.3","5.7","11.4","4.0","N","N","18.4","7.2","17.7","4.6","N","N","19.3","6.8","16.3","5.1","N","N","5.8","4.0","17.9","5.1","N","N","1.5","1.6","5.5","2.9","N","N","3.8","4.7","3.4","1.9","N","N","0.0","2.4","68607","9393","86579","14884","34212","8967","86974","14364","N","N","42432","7313","(X)","(X)","(X)","(X)","(X)","(X)","34.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.0","(X)",
"1600000US4872656","The Woodlands CDP, Texas","40491","2911","3.7","2.0","0.8","0.7","5.0","2.3","2.8","1.4","7.9","2.9","10.0","3.6","9.1","3.6","19.1","4.4","13.7","4.6","27.9","3.9","132576","12360","169717","14708","28.9","(X)","(X)","(X)","(X)","(X)","29929","2611","N","N","10562","1968","2.0","2.0","N","N","8.7","5.4","0.5","0.8","N","N","1.6","1.2","2.7","1.8","N","N","11.6","7.8","2.6","1.7","N","N","3.4","3.3","8.3","3.1","N","N","11.8","7.5","7.1","3.0","N","N","18.5","10.4","8.3","4.3","N","N","11.2","6.1","19.3","5.3","N","N","16.2","7.1","15.6","5.7","N","N","8.1","8.7","33.7","4.9","N","N","8.8","5.5","146284","23833","164707","13890","70537","19033","192780","19797","N","N","93374","17198","(X)","(X)","(X)","(X)","(X)","(X)","28.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.7","(X)",
"1600000US4874144","Tyler city, Texas","35597","1777","10.0","2.6","4.7","1.5","8.1","2.2","8.8","2.7","15.6","3.5","15.5","3.3","13.2","2.8","14.1","2.8","5.5","2.0","4.6","1.5","53962","5987","78886","8442","42.6","(X)","(X)","(X)","(X)","(X)","23224","1736","N","N","12373","1777","3.7","2.2","N","N","21.8","6.0","2.2","1.4","N","N","9.5","3.8","5.9","2.8","N","N","12.1","4.1","9.6","3.9","N","N","10.4","4.7","16.3","4.7","N","N","16.4","6.3","14.4","3.9","N","N","13.0","5.5","13.4","3.6","N","N","12.1","5.6","19.5","4.1","N","N","3.7","2.5","7.9","3.1","N","N","1.0","1.3","7.1","2.2","N","N","0.0","1.7","68371","12656","88929","9008","31743","5088","98826","12143","N","N","38872","4845","(X)","(X)","(X)","(X)","(X)","(X)","47.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.9","(X)",
