"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"1600000US4810912","Bryan city, Texas","31053","1948","10.4","3.6","5.0","2.7","12.3","4.2","8.2","2.9","14.3","3.9","20.5","5.0","15.3","3.8","8.2","2.8","2.8","1.7","3.0","1.4","49769","6414","63579","6109","36.8","(X)","(X)","(X)","(X)","(X)","18960","1657","5.8","2.9","3.7","2.9","9.9","5.2","4.7","2.2","11.9","4.1","26.6","7.7","17.2","5.0","12.4","4.6","4.6","2.9","3.2","1.8","61322","3259","73309","7254","(X)","(X)","45.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","76830","8985","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12093","2126","19.0","8.0","6.8","5.2","15.4","5.9","13.7","6.0","19.8","7.3","12.1","5.2","10.1","5.4","0.5","0.8","0.0","1.9","2.7","2.5","29455","6622","46087","12194","(X)","(X)","(X)","(X)","22.4","(X)",
"1600000US4813024","Carrollton city, Texas","48963","2402","2.8","1.1","1.5","0.8","4.4","1.6","5.9","2.0","10.0","2.3","19.0","3.5","14.3","2.9","22.2","3.4","10.0","2.1","10.1","1.8","85830","5152","107134","7403","33.0","(X)","(X)","(X)","(X)","(X)","33630","1640","1.2","0.8","0.2","0.3","2.3","1.2","5.5","2.3","7.9","2.4","18.5","4.5","12.2","3.2","27.2","4.7","11.3","2.7","13.8","2.5","103437","7222","124082","9860","(X)","(X)","37.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","111459","6577","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15333","2107","6.2","3.1","4.3","2.6","10.5","5.0","7.3","3.0","15.2","4.9","18.7","5.7","19.0","5.6","11.4","3.8","5.4","2.9","2.0","1.5","56412","7281","66879","5915","(X)","(X)","(X)","(X)","23.2","(X)",
"1600000US4813552","Cedar Park city, Texas","24034","1850","1.5","1.3","2.3","1.9","3.0","2.0","3.4","2.2","9.9","3.7","15.5","4.3","13.2","3.8","20.0","4.4","18.5","4.5","12.8","3.6","101496","6020","121819","10371","26.6","(X)","(X)","(X)","(X)","(X)","18321","1636","1.4","1.4","2.2","2.3","1.7","2.3","2.8","2.6","7.4","4.5","12.9","4.7","14.2","4.6","21.1","5.2","21.2","5.4","15.1","4.5","106946","10268","132763","12295","(X)","(X)","25.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","128381","22891","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5713","1399","3.0","4.0","2.5","3.0","7.2","4.6","5.7","5.0","17.2","8.1","24.2","11.2","10.0","6.9","14.9","9.0","9.7","8.9","5.4","4.4","56142","11730","85140","19071","(X)","(X)","(X)","(X)","30.4","(X)",
"1600000US4815976","College Station city, Texas","40281","2457","14.7","3.0","3.6","1.6","9.0","2.9","8.4","3.3","12.6","3.1","12.9","3.7","13.2","3.7","12.6","3.4","5.4","1.7","7.6","2.2","52268","7565","79232","7169","38.0","(X)","(X)","(X)","(X)","(X)","21251","1991","6.2","2.3","1.8","1.5","1.1","1.0","6.8","4.3","10.2","4.9","17.0","5.3","14.4","5.0","19.1","5.3","9.5","3.0","13.8","4.0","92731","12138","114068","10977","(X)","(X)","33.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","104020","15498","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19030","2427","24.5","5.5","5.4","2.8","17.8","5.7","10.6","4.6","16.0","4.2","8.3","4.2","11.1","4.7","5.9","4.1","0.4","0.7","0.0","1.2","27783","6046","38572","5435","(X)","(X)","(X)","(X)","42.7","(X)",
"1600000US4816432","Conroe city, Texas","31236","2263","2.3","1.3","0.6","0.7","11.4","4.0","7.5","3.4","15.1","4.8","19.2","4.7","10.9","3.9","13.9","3.7","10.5","5.3","8.6","2.8","69077","8786","88389","7218","42.4","(X)","(X)","(X)","(X)","(X)","20805","1657","3.8","3.1","0.0","1.1","8.5","3.7","7.7","4.2","15.2","5.9","18.0","6.0","10.3","4.3","17.2","4.8","9.7","4.5","9.6","3.9","72777","4761","92954","9044","(X)","(X)","44.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87399","19879","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10431","2252","5.7","4.0","1.8","2.2","19.4","9.0","8.7","5.3","18.5","10.7","18.0","8.5","2.9","2.5","8.4","5.8","13.0","12.7","3.7","3.7","46961","5536","68316","16434","(X)","(X)","(X)","(X)","37.3","(X)",
"1600000US4817000","Corpus Christi city, Texas","119184","3288","6.5","1.1","7.1","1.7","9.9","1.8","10.1","1.8","11.6","2.0","16.4","2.3","13.0","1.8","16.2","2.0","5.2","1.1","4.1","1.1","55564","4102","72163","3238","28.8","(X)","(X)","(X)","(X)","(X)","80959","3345","3.3","1.3","3.6","1.3","8.9","2.1","9.9","2.1","10.8","2.2","15.8","2.4","16.2","2.6","19.4","2.5","6.2","1.4","5.9","1.6","71505","3594","84089","3870","(X)","(X)","31.8","(X)","(X)","(X)","52543","3550","1.0","0.7","0.6","0.5","4.7","1.6","6.7","2.0","8.8","2.3","17.9","2.9","18.0","3.4","25.6","3.5","8.5","1.7","8.2","2.3","89463","5291","102548","5281","(X)","(X)","(X)","(X)","(X)","(X)","38225","3235","14.1","3.0","14.5","3.9","14.1","3.8","11.3","3.6","13.3","3.0","15.2","3.5","6.5","2.1","8.7","2.4","1.9","1.0","0.5","0.6","29869","4700","43445","3108","(X)","(X)","(X)","(X)","19.0","(X)",
"1600000US4819000","Dallas city, Texas","518998","7150","8.1","0.8","3.6","0.5","9.0","0.8","9.4","0.8","15.0","0.9","18.3","1.1","10.9","0.8","11.5","0.9","5.0","0.5","9.0","0.6","55332","1701","90413","2880","43.9","(X)","(X)","(X)","(X)","(X)","285047","6392","6.4","1.1","2.7","0.6","7.2","1.0","9.0","0.9","14.7","1.2","17.6","1.4","11.4","1.3","12.2","1.2","6.4","0.8","12.4","0.9","63180","2663","108021","4376","(X)","(X)","49.3","(X)","(X)","(X)","181603","6005","2.4","0.8","1.4","0.6","4.8","1.0","6.4","0.9","12.4","1.3","17.9","1.7","12.8","1.7","15.0","1.5","8.9","1.1","18.0","1.4","83724","4485","137470","5507","(X)","(X)","(X)","(X)","(X)","(X)","233951","8148","11.0","1.2","5.5","1.0","11.4","1.1","10.3","1.2","15.5","1.6","18.8","1.7","9.7","1.3","10.0","1.2","3.1","0.7","4.6","0.7","45844","1761","66174","2647","(X)","(X)","(X)","(X)","36.0","(X)",
"1600000US4819972","Denton city, Texas","46151","2605","6.3","1.9","3.4","1.2","7.8","2.2","9.5","2.5","9.6","2.3","20.0","4.1","16.8","3.2","15.8","3.0","5.4","1.9","5.3","1.8","66644","4294","81850","6141","36.7","(X)","(X)","(X)","(X)","(X)","27926","2023","2.3","2.1","0.7","0.7","2.3","1.3","10.1","4.2","6.9","2.9","20.9","5.8","19.5","4.7","21.3","4.1","8.3","2.9","7.7","2.8","81792","5281","102937","9548","(X)","(X)","38.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91513","9768","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18225","2287","12.5","3.9","7.6","2.8","16.5","5.0","14.1","4.4","12.8","3.9","16.4","4.3","12.7","4.4","6.8","3.3","0.0","1.2","0.7","0.8","34408","5225","44316","4546","(X)","(X)","(X)","(X)","32.7","(X)",
"1600000US4822660","Edinburg city, Texas","30224","2147","8.4","3.4","6.1","3.5","11.1","3.7","14.8","4.1","13.2","4.4","16.8","5.0","7.1","2.6","15.1","3.9","3.0","2.1","4.6","2.5","46000","9903","65239","7478","40.9","(X)","(X)","(X)","(X)","(X)","20557","1540","3.7","3.1","5.7","4.0","6.7","4.0","15.2","5.5","16.5","5.9","16.3","5.8","8.3","3.2","19.8","6.1","2.6","2.2","5.2","3.3","51681","5618","73439","9921","(X)","(X)","42.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","68335","21038","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9667","1998","20.2","9.7","7.0","6.7","20.3","9.0","13.9","8.7","8.9","6.2","16.1","7.9","4.6","4.0","5.8","5.0","2.6","4.1","0.7","1.1","30572","15170","40614","9713","(X)","(X)","(X)","(X)","34.0","(X)",
"1600000US4824000","El Paso city, Texas","223076","3642","9.1","1.3","5.4","0.8","10.8","1.2","11.7","1.4","14.1","1.5","20.3","1.8","9.7","1.1","12.6","1.1","3.6","0.7","2.7","0.5","48542","2530","63765","2403","31.9","(X)","(X)","(X)","(X)","(X)","154782","4687","5.6","1.3","4.1","1.1","9.3","1.4","11.5","1.7","15.8","1.9","20.5","2.0","10.6","1.4","14.7","1.5","4.5","1.0","3.3","0.7","54147","3018","71389","3237","(X)","(X)","34.3","(X)","(X)","(X)","96742","4195","2.3","0.8","1.9","0.8","7.0","1.4","8.7","1.8","13.7","2.0","21.3","2.6","12.6","1.8","20.8","2.2","6.8","1.6","4.9","1.0","68793","3542","87345","4056","(X)","(X)","(X)","(X)","(X)","(X)","68294","4663","18.7","3.0","9.5","2.1","14.5","2.5","12.9","2.5","11.1","2.2","18.4","2.8","5.9","1.5","6.8","2.1","1.5","0.8","0.8","0.5","30026","3259","42302","2946","(X)","(X)","(X)","(X)","24.1","(X)",
"1600000US4826232","Flower Mound town, Texas","27199","1505","1.2","0.9","0.2","0.2","1.1","0.9","2.1","1.5","5.2","2.3","10.7","3.0","13.0","4.1","18.8","3.2","21.7","4.3","26.0","4.2","139508","11916","163837","10920","25.8","(X)","(X)","(X)","(X)","(X)","22715","1171","1.0","1.0","0.2","0.3","0.3","0.5","1.6","1.5","4.7","2.7","10.9","4.0","8.3","2.5","19.9","3.9","23.5","4.8","29.5","4.9","156837","15722","176209","13630","(X)","(X)","27.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","163943","8344","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4484","1201","2.2","2.6","0.0","4.9","5.3","4.5","4.5","5.0","10.3","6.1","19.0","9.9","31.2","15.3","13.3","9.0","8.7","5.7","5.4","5.0","76538","4969","89216","13863","(X)","(X)","(X)","(X)","14.2","(X)",
"1600000US4827000","Fort Worth city, Texas","309097","6094","5.6","0.7","3.3","0.6","7.8","0.9","9.0","1.0","11.8","1.0","19.8","1.6","13.0","1.2","16.4","1.2","7.5","1.0","5.9","0.8","65356","1680","84833","2679","30.2","(X)","(X)","(X)","(X)","(X)","210403","4967","3.1","0.7","1.8","0.5","6.1","1.1","7.3","1.1","11.3","1.1","19.9","1.7","13.7","1.6","19.9","1.6","9.4","1.4","7.5","1.0","75854","4128","96376","3383","(X)","(X)","33.1","(X)","(X)","(X)","150109","6002","0.9","0.4","1.0","0.4","3.2","1.1","5.1","0.9","9.5","1.5","19.4","2.0","15.3","1.9","24.0","2.0","11.8","1.8","9.8","1.3","91734","3983","112091","4589","(X)","(X)","(X)","(X)","(X)","(X)","98694","5959","12.0","1.9","6.9","1.7","12.2","2.0","13.0","2.4","13.5","2.3","19.9","3.4","9.7","1.8","8.1","1.6","2.6","1.0","2.1","0.8","41150","2602","56153","3780","(X)","(X)","(X)","(X)","23.0","(X)",
"1600000US4827684","Frisco city, Texas","67851","2598","1.3","0.7","1.7","1.4","2.9","1.1","2.7","1.2","7.4","2.0","12.8","2.2","12.4","2.4","22.0","2.3","14.2","1.8","22.6","2.4","116884","7083","146649","6922","30.8","(X)","(X)","(X)","(X)","(X)","51475","1741","0.9","0.6","0.3","0.4","2.0","1.1","1.7","1.0","5.3","2.1","9.9","2.1","11.9","2.9","22.7","2.7","17.1","2.3","28.1","3.0","140625","6827","166518","9267","(X)","(X)","32.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","148223","8640","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16376","2455","3.0","1.9","6.0","5.3","5.1","2.8","7.5","4.7","13.3","4.4","23.9","6.1","13.7","4.8","19.7","5.5","3.7","2.2","4.1","2.4","63384","10788","79741","10154","(X)","(X)","(X)","(X)","26.1","(X)",
"1600000US4829000","Garland city, Texas","72410","2978","2.6","0.9","3.0","1.1","6.2","1.8","12.5","2.6","13.2","1.9","22.3","3.1","14.0","2.2","16.6","2.0","5.2","1.3","4.4","1.1","62556","3585","78858","4202","35.1","(X)","(X)","(X)","(X)","(X)","54932","2225","2.0","1.1","2.1","1.1","5.5","2.2","10.2","3.3","12.5","2.4","22.8","3.3","14.7","2.6","18.6","2.5","6.1","1.6","5.6","1.5","70002","4396","86013","5445","(X)","(X)","35.5","(X)","(X)","(X)","39976","2990","1.4","1.2","1.4","1.0","3.9","2.0","8.4","3.7","10.4","2.7","21.4","4.0","17.3","3.2","21.3","3.4","7.5","1.9","7.1","2.0","77488","6415","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17478","2410","5.1","2.0","6.2","3.2","10.0","3.2","21.0","5.7","13.9","3.3","22.9","5.6","9.4","3.4","8.9","4.1","1.9","1.6","0.6","0.6","44297","7999","52895","4583","(X)","(X)","(X)","(X)","31.3","(X)",
"1600000US4829336","Georgetown city, Texas","29882","2051","2.1","1.4","2.9","2.7","7.2","2.7","3.7","1.8","12.5","4.6","23.4","3.9","13.7","3.2","17.8","3.4","11.2","3.2","5.5","1.9","73552","5347","95899","8586","31.1","(X)","(X)","(X)","(X)","(X)","19397","1478","1.2","1.3","3.1","3.7","5.2","4.3","2.8","2.0","5.1","3.2","22.5","5.6","15.3","4.3","23.0","4.1","14.1","4.0","7.9","2.7","94778","9609","113545","10678","(X)","(X)","28.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","103068","9125","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10485","1837","4.8","3.6","2.4","3.6","15.4","6.3","6.0","3.6","22.0","8.8","25.2","8.1","10.1","5.0","8.2","4.6","4.8","4.7","1.1","1.4","49702","4982","59904","8639","(X)","(X)","(X)","(X)","35.2","(X)",
"1600000US4830464","Grand Prairie city, Texas","62030","2570","1.9","0.9","3.7","1.6","6.4","2.1","9.2","2.3","13.6","2.8","24.7","4.1","12.2","2.4","17.1","2.8","6.5","1.7","4.7","1.2","66097","3241","84381","5205","33.1","(X)","(X)","(X)","(X)","(X)","44969","1853","2.1","1.3","3.2","1.6","4.2","1.5","7.0","2.3","12.7","3.2","22.9","4.9","14.1","3.0","20.0","3.5","7.5","2.1","6.3","1.7","71889","4220","94385","6861","(X)","(X)","35.7","(X)","(X)","(X)","31579","2242","0.6","0.6","1.2","1.2","2.9","1.8","4.9","2.3","10.1","3.4","23.0","5.8","15.2","3.8","24.3","4.3","9.6","2.8","8.2","2.5","87343","7382","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17061","2311","2.8","1.7","6.5","3.8","11.9","5.8","15.2","6.3","20.3","6.5","27.5","6.5","7.6","3.5","5.2","2.8","2.3","1.8","0.7","0.7","46557","3249","51277","4649","(X)","(X)","(X)","(X)","23.7","(X)",
"1600000US4832372","Harlingen city, Texas","22901","1986","10.3","3.9","12.1","4.1","14.3","4.2","11.5","4.6","10.8","3.6","19.9","6.3","7.6","2.8","8.1","3.0","2.5","1.4","2.9","1.9","36868","10733","53770","5902","37.5","(X)","(X)","(X)","(X)","(X)","14678","1183","8.2","4.9","12.8","5.3","15.4","5.7","5.9","3.2","7.3","3.4","22.3","7.6","8.7","3.3","11.9","4.5","3.3","2.0","4.2","2.8","50332","8384","63067","8017","(X)","(X)","40.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","67094","10563","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8223","1990","14.0","6.2","13.4","7.0","12.5","5.6","22.1","10.4","15.9","8.5","15.5","8.5","5.6","4.9","0.0","2.7","0.5","0.9","0.5","0.9","30697","3568","34043","5004","(X)","(X)","(X)","(X)","30.1","(X)",
"1600000US4835000","Houston city, Texas","876504","9872","8.1","0.7","4.3","0.4","10.8","0.7","10.5","0.7","13.3","0.7","17.7","0.8","10.7","0.7","10.8","0.6","5.3","0.4","8.5","0.5","52450","1188","85505","1903","35.0","(X)","(X)","(X)","(X)","(X)","522662","8199","5.7","0.7","3.3","0.6","9.7","0.8","10.6","0.9","12.7","1.0","17.3","1.1","11.4","0.9","11.8","0.9","6.6","0.6","11.0","0.6","60190","1763","99364","2795","(X)","(X)","37.3","(X)","(X)","(X)","332770","9530","2.2","0.5","1.4","0.4","6.7","0.8","8.2","1.1","11.4","0.9","16.1","1.2","13.0","1.2","15.4","1.2","9.1","0.9","16.5","1.0","81253","2014","128426","4100","(X)","(X)","(X)","(X)","(X)","(X)","353842","12333","13.3","1.2","5.9","0.9","12.9","1.2","11.4","1.2","14.6","1.2","16.9","1.2","9.1","1.0","8.4","1.0","2.9","0.5","4.5","0.8","40770","1070","61565","2821","(X)","(X)","(X)","(X)","30.3","(X)",
"1600000US4837000","Irving city, Texas","83345","3427","4.5","1.4","1.4","0.6","7.0","1.4","6.7","1.5","14.8","2.3","22.2","2.5","14.2","2.2","16.5","2.3","5.9","1.3","6.8","1.5","67263","3648","88718","5063","33.0","(X)","(X)","(X)","(X)","(X)","56878","2151","3.0","1.4","1.1","0.6","5.5","1.6","7.2","2.2","14.8","2.9","19.7","3.1","16.3","3.0","18.9","2.8","5.9","1.5","7.5","1.7","72951","4294","93897","4509","(X)","(X)","34.8","(X)","(X)","(X)","39955","2452","1.8","1.5","0.2","0.3","2.4","1.3","5.8","2.4","13.3","3.5","17.9","3.5","16.8","3.5","23.1","3.8","8.2","2.2","10.5","2.3","87207","6012","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26467","3342","9.2","3.3","2.8","1.7","10.7","2.9","7.3","2.5","14.9","4.0","25.4","5.4","9.0","2.2","11.4","3.6","4.7","2.1","4.5","2.7","55643","6671","72635","12465","(X)","(X)","(X)","(X)","27.6","(X)",
"1600000US4839148","Killeen city, Texas","57079","1984","8.4","2.6","5.3","2.1","9.3","2.5","12.3","2.9","15.6","3.5","20.7","3.4","12.1","2.7","9.5","2.6","4.6","2.0","2.1","1.4","48622","5533","62054","4432","25.9","(X)","(X)","(X)","(X)","(X)","36359","2391","3.6","1.9","3.5","2.0","8.0","3.2","11.8","3.8","15.0","4.0","22.0","4.1","14.6","3.6","12.7","3.8","6.6","3.0","2.3","1.4","60199","6542","72936","6630","(X)","(X)","27.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","68050","6080","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20720","2728","17.0","6.1","8.8","4.8","13.7","4.8","13.9","4.5","17.4","6.3","20.3","6.0","4.5","2.6","3.2","1.9","1.2","1.5","0.0","1.1","31747","5686","37631","3772","(X)","(X)","(X)","(X)","21.3","(X)",
"1600000US4841464","Laredo city, Texas","73066","2343","6.6","1.5","5.7","1.5","12.1","2.1","9.0","1.9","11.0","1.7","17.6","2.8","15.1","2.6","15.0","2.4","3.2","1.2","4.7","1.6","57468","4890","72417","4498","45.2","(X)","(X)","(X)","(X)","(X)","60302","2691","6.0","1.6","3.4","1.2","11.5","2.2","9.5","2.1","11.5","2.0","18.2","3.2","15.0","3.0","15.6","2.3","3.7","1.3","5.7","1.9","62700","8096","76294","5236","(X)","(X)","47.3","(X)","(X)","(X)","39429","2972","2.5","1.5","3.0","1.3","6.1","2.2","6.3","1.8","10.3","2.3","18.8","4.1","17.7","3.6","21.7","3.4","5.1","1.9","8.4","3.1","79550","6804","93231","7482","(X)","(X)","(X)","(X)","(X)","(X)","12764","1911","16.2","5.0","17.4","6.1","17.2","5.9","7.3","3.4","9.2","3.4","14.1","7.0","16.1","8.0","2.1","1.8","0.5","0.6","0.0","1.8","24556","8876","39097","5716","(X)","(X)","(X)","(X)","31.0","(X)",
"1600000US4841980","League City city, Texas","38910","2163","1.8","1.3","0.1","0.2","4.4","2.8","2.8","1.5","4.4","1.9","16.3","5.5","14.2","4.0","25.8","5.5","13.6","3.7","16.6","4.3","115650","16974","127906","11032","31.3","(X)","(X)","(X)","(X)","(X)","29130","1962","0.5","0.9","0.0","0.8","1.6","1.6","1.8","1.3","2.6","1.7","14.3","7.4","10.3","3.5","32.5","7.3","16.4","4.7","19.9","5.6","130293","14149","146083","13320","(X)","(X)","28.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","133289","14161","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9780","2197","5.4","4.3","0.5","0.8","12.9","8.5","5.6","4.9","9.8","5.8","25.9","10.1","22.9","10.8","6.6","3.5","3.5","3.1","6.9","5.5","58185","12172","72269","11402","(X)","(X)","(X)","(X)","39.9","(X)",
"1600000US4842016","Leander city, Texas","20548","2073","0.6","0.8","0.5","0.9","1.1","0.8","7.7","4.3","6.9","2.7","15.4","4.2","9.8","3.9","22.5","5.9","19.4","5.5","15.9","5.3","117892","13416","130454","12481","36.2","(X)","(X)","(X)","(X)","(X)","17101","1903","0.2","0.4","0.0","1.3","0.7","1.1","6.0","4.5","7.3","3.7","13.7","4.7","8.1","3.6","24.3","7.2","20.8","7.3","18.9","5.9","129206","15693","140933","12622","(X)","(X)","38.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","140752","11628","N","N","(X)","(X)","(X)","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","56025","11578","N","N","(X)","(X)","(X)","(X)","25.7","(X)",
"1600000US4842508","Lewisville city, Texas","41101","2189","1.7","1.0","1.3","0.8","7.3","2.2","7.9","2.3","15.3","3.3","22.9","4.1","15.4","3.2","19.8","3.3","5.3","1.6","3.1","1.1","65836","3324","79211","4099","35.2","(X)","(X)","(X)","(X)","(X)","24287","1177","1.7","1.2","2.0","1.5","2.6","1.8","9.0","3.6","13.0","3.7","20.2","4.3","15.8","4.8","24.9","4.8","5.8","2.2","5.0","1.9","76735","10553","88546","6775","(X)","(X)","38.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86285","12737","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16814","2252","2.0","1.7","1.8","1.5","14.6","4.8","8.5","3.4","16.5","5.8","26.3","6.8","13.2","4.5","12.9","4.3","3.8","3.1","0.3","0.5","55679","6892","62341","5471","(X)","(X)","(X)","(X)","26.4","(X)",
"1600000US4843888","Longview city, Texas","29848","1547","4.5","1.8","4.8","2.2","12.0","3.3","13.0","4.2","9.6","2.5","19.5","4.1","13.8","3.6","10.4","3.2","7.6","2.9","5.0","2.7","53987","5479","78940","10550","29.9","(X)","(X)","(X)","(X)","(X)","18739","1880","3.8","2.6","3.2","2.3","8.7","4.3","10.9","4.5","10.4","3.8","20.2","5.7","13.6","3.8","14.1","4.5","8.5","4.2","6.8","3.9","61603","6668","89662","13671","(X)","(X)","28.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","79751","10374","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11109","1643","7.4","3.4","8.7","5.3","19.1","5.3","16.8","7.6","12.2","5.1","18.6","5.8","8.5","5.0","2.3","1.9","4.0","2.7","2.1","2.5","32228","6569","53196","13873","(X)","(X)","(X)","(X)","31.0","(X)",
"1600000US4845000","Lubbock city, Texas","99104","2573","7.1","1.8","6.2","1.8","10.2","1.7","10.0","1.8","14.2","1.9","18.3","2.4","11.0","2.0","13.9","1.8","4.8","1.0","4.2","0.9","52254","2403","72144","3424","40.3","(X)","(X)","(X)","(X)","(X)","57381","2600","4.9","1.8","4.1","2.3","8.9","2.6","8.5","2.3","10.9","2.5","17.4","3.1","12.8","2.3","18.4","2.7","8.1","1.7","6.2","1.4","66551","5326","87605","5376","(X)","(X)","42.5","(X)","(X)","(X)","39630","2810","1.5","1.3","2.7","1.6","3.7","1.9","6.2","2.5","10.9","3.0","17.6","3.6","14.7","3.1","23.5","3.4","10.5","2.5","8.6","2.0","86766","4806","N","N","(X)","(X)","(X)","(X)","(X)","(X)","41723","3105","12.1","3.6","9.0","2.8","14.6","2.7","13.5","3.3","16.9","3.3","18.8","3.7","6.8","2.4","6.6","2.4","0.3","0.4","1.4","0.9","36453","6316","47116","4786","(X)","(X)","(X)","(X)","35.7","(X)",
